XVAL,YVAL,DENSITY
5.8000,-9.9000,0.134801
5.8000,-9.8000,-0.687874
5.8000,-9.7000,-0.186028
5.8000,-9.6000,-0.541506
5.8000,-9.5000,0.043466
5.8000,-9.4000,-0.099524
5.8000,-9.3000,-0.123083
5.8000,-9.2000,-0.115935
5.8000,-9.1000,-0.029585
5.8000,-9.0000,0.042399
5.8000,-8.9000,-0.767848
5.8000,-8.8000,-0.376570
5.8000,-8.7000,0.013895
5.8000,-8.6000,-0.148566
5.8000,-8.5000,-0.750048
5.8000,-8.4000,-0.537768
5.8000,-8.3000,-0.610758
5.8000,-8.2000,-0.325075
5.8000,-8.1000,-0.496349
5.8000,-8.0000,-0.321899
5.8000,-7.9000,0.040726
5.8000,-7.8000,-0.057208
5.8000,-7.7000,-0.153459
5.8000,-7.6000,-0.463718
5.8000,-7.5000,-0.313595
5.8000,-7.4000,-0.261098
5.8000,-7.3000,-0.617504
5.8000,-7.2000,-0.478886
5.8000,-7.1000,-0.122743
5.8000,-7.0000,-0.591939
5.8000,-6.9000,-0.146133
5.8000,-6.8000,-0.259285
5.8000,-6.7000,-0.739962
5.8000,-6.6000,0.003068
5.8000,-6.5000,-0.583070
5.8000,-6.4000,-0.469798
5.8000,-6.3000,-0.240635
5.8000,-6.2000,-0.519676
5.8000,-6.1000,-0.457111
5.8000,-6.0000,-0.439307
5.8000,-5.9000,-0.662319
5.8000,-5.8000,-0.604692
5.8000,-5.7000,-0.287124
5.8000,-5.6000,-0.551497
5.8000,-5.5000,-0.507514
5.8000,-5.4000,-0.003192
5.8000,-5.3000,-0.184213
5.8000,-5.2000,-0.301818
5.8000,-5.1000,0.121426
5.8000,-5.0000,-0.233459
5.8000,-4.9000,-0.197710
5.8000,-4.8000,-0.094087
5.8000,-4.7000,-0.489266
5.8000,-4.6000,0.037177
5.8000,-4.5000,0.028171
5.8000,-4.4000,-0.740116
5.8000,-4.3000,-0.536356
5.8000,-4.2000,-0.224747
5.8000,-4.1000,-0.221805
5.8000,-4.0000,-0.184753
5.8000,-3.9000,0.181506
5.8000,-3.8000,0.083569
5.8000,-3.7000,-0.355537
5.8000,-3.6000,-0.361521
5.8000,-3.5000,0.072632
5.8000,-3.4000,-0.180652
5.8000,-3.3000,-0.340606
5.8000,-3.2000,-0.242193
5.8000,-3.1000,-0.640316
5.8000,-3.0000,-0.059339
5.8000,-2.9000,-0.419492
5.8000,-2.8000,-0.677730
5.8000,-2.7000,-0.653485
5.8000,-2.6000,-0.339680
5.8000,-2.5000,-0.611360
5.8000,-2.4000,-0.065119
5.8000,-2.3000,-0.389832
5.8000,-2.2000,-0.266474
5.8000,-2.1000,-0.281990
5.8000,-2.0000,0.010206
5.8000,-1.9000,-0.538351
5.8000,-1.8000,-0.341669
5.8000,-1.7000,-0.616999
5.8000,-1.6000,-0.652363
5.8000,-1.5000,0.040023
5.8000,-1.4000,-0.040301
5.8000,-1.3000,-0.167049
5.8000,-1.2000,-0.560351
5.8000,-1.1000,-0.230257
5.8000,-1.0000,-0.448640
5.8000,-0.9000,-0.540811
5.8000,-0.8000,-0.092514
5.8000,-0.7000,0.068741
5.8000,-0.6000,-0.110722
5.8000,-0.5000,0.135002
5.8000,-0.4000,-0.609663
5.8000,-0.3000,-0.527900
5.8000,-0.2000,-0.634588
5.8000,-0.1000,-0.603584
5.8000,0.0000,-0.592389
5.8000,0.1000,-0.013679
5.8000,0.2000,0.321032
5.8000,0.3000,0.249013
5.8000,0.4000,0.220453
5.8000,0.5000,0.230772
5.8000,0.6000,0.334359
5.8000,0.7000,0.746675
5.8000,0.8000,0.094265
5.8000,0.9000,0.584272
5.8000,1.0000,0.099614
5.8000,1.1000,0.756102
5.8000,1.2000,0.005745
5.8000,1.3000,-0.001087
5.8000,1.4000,0.330020
5.8000,1.5000,0.658700
5.8000,1.6000,0.435361
5.8000,1.7000,0.033961
5.8000,1.8000,0.597410
5.8000,1.9000,0.569294
5.8000,2.0000,0.486141
5.8000,2.1000,0.295110
5.8000,2.2000,0.220446
5.8000,2.3000,0.438980
5.8000,2.4000,0.067712
5.8000,2.5000,0.334202
5.8000,2.6000,0.368515
5.8000,2.7000,0.562076
5.8000,2.8000,0.499504
5.8000,2.9000,0.690973
5.8000,3.0000,-0.026047
5.8000,3.1000,0.128886
5.8000,3.2000,0.293782
5.8000,3.3000,0.511064
5.8000,3.4000,0.369531
5.8000,3.5000,0.588722
5.8000,3.6000,0.321428
5.8000,3.7000,0.513206
5.8000,3.8000,0.541485
5.8000,3.9000,0.316815
5.8000,4.0000,-0.102808
5.8000,4.1000,0.107720
5.8000,4.2000,0.708452
5.8000,4.3000,0.522557
5.8000,4.4000,0.574624
5.8000,4.5000,0.179033
5.8000,4.6000,0.524740
5.8000,4.7000,0.389088
5.8000,4.8000,-0.111574
5.8000,4.9000,0.382223
5.8000,5.0000,0.680413
5.8000,5.1000,0.341041
5.8000,5.2000,0.279434
5.8000,5.3000,0.194587
5.8000,5.4000,0.132077
5.8000,5.5000,0.573699
5.8000,5.6000,0.203789
5.8000,5.7000,0.554580
5.8000,5.8000,0.384335
5.8000,5.9000,0.397676
5.8000,6.0000,0.401737
5.8000,6.1000,0.468262
5.8000,6.2000,0.131716
5.8000,6.3000,0.457653
5.8000,6.4000,0.583718
5.8000,6.5000,-0.099737
5.8000,6.6000,0.426782
5.8000,6.7000,0.226735
5.8000,6.8000,0.607960
5.8000,6.9000,0.356510
5.8000,7.0000,0.534155
5.8000,7.1000,0.225275
5.8000,7.2000,0.628471
5.8000,7.3000,0.434115
5.8000,7.4000,0.094562
5.8000,7.5000,0.497480
5.8000,7.6000,0.354932
5.8000,7.7000,0.062432
5.8000,7.8000,-0.053768
5.8000,7.9000,0.711366
5.8000,8.0000,0.599929
5.8000,8.1000,0.282329
5.8000,8.2000,0.706342
5.8000,8.3000,0.513851
5.8000,8.4000,0.366572
5.8000,8.5000,0.629472
5.8000,8.6000,0.259847
5.8000,8.7000,0.551983
5.8000,8.8000,0.587086
5.8000,8.9000,0.658323
5.8000,9.0000,-0.019895
5.8000,9.1000,0.281880
5.8000,9.2000,-0.027758
5.8000,9.3000,-0.019828
5.8000,9.4000,0.240112
5.8000,9.5000,0.238757
5.8000,9.6000,0.499614
5.8000,9.7000,0.326427
5.8000,9.8000,0.099186
5.8000,9.9000,0.107723
5.8000,10.0000,0.101703
5.9000,-10.0000,-0.258601
5.9000,-9.9000,-0.528147
5.9000,-9.8000,-0.215684
5.9000,-9.7000,-0.273405
5.9000,-9.6000,-0.363056
5.9000,-9.5000,-0.264608
5.9000,-9.4000,0.064180
5.9000,-9.3000,0.100822
5.9000,-9.2000,-0.501356
5.9000,-9.1000,-0.460371
5.9000,-9.0000,-0.193145
5.9000,-8.9000,-0.063293
5.9000,-8.8000,-0.541789
5.9000,-8.7000,-0.509253
5.9000,-8.6000,-0.365861
5.9000,-8.5000,-0.433684
5.9000,-8.4000,-0.267508
5.9000,-8.3000,-0.532102
5.9000,-8.2000,-0.228245
5.9000,-8.1000,-0.393966
5.9000,-8.0000,-0.220866
5.9000,-7.9000,-0.051300
5.9000,-7.8000,-0.189553
5.9000,-7.7000,-0.345993
5.9000,-7.6000,-0.306379
5.9000,-7.5000,-0.103289
5.9000,-7.4000,-0.670341
5.9000,-7.3000,-0.067531
5.9000,-7.2000,-0.284788
5.9000,-7.1000,-0.222125
5.9000,-7.0000,-0.029903
5.9000,-6.9000,-0.151462
5.9000,-6.8000,0.051489
5.9000,-6.7000,-0.252866
5.9000,-6.6000,-0.424325
5.9000,-6.5000,-0.290525
5.9000,-6.4000,-0.619055
5.9000,-6.3000,0.012750
5.9000,-6.2000,-0.359578
5.9000,-6.1000,-0.465401
5.9000,-6.0000,-0.559477
5.9000,-5.9000,-0.685132
5.9000,-5.8000,-0.162077
5.9000,-5.7000,-0.116643
5.9000,-5.6000,0.018687
5.9000,-5.5000,-0.315086
5.9000,-5.4000,-0.687813
5.9000,-5.3000,-0.365116
5.9000,-5.2000,-0.176696
5.9000,-5.1000,0.128071
5.9000,-5.0000,-0.162332
5.9000,-4.9000,-0.043692
5.9000,-4.8000,-0.470385
5.9000,-4.7000,-0.304530
5.9000,-4.6000,-0.600297
5.9000,-4.5000,0.066089
5.9000,-4.4000,-0.112475
5.9000,-4.3000,-0.609926
5.9000,-4.2000,-0.284354
5.9000,-4.1000,-0.427682
5.9000,-4.0000,-0.086288
5.9000,-3.9000,-0.285973
5.9000,-3.8000,-0.432837
5.9000,-3.7000,-0.471513
5.9000,-3.6000,-0.047731
5.9000,-3.5000,-0.142293
5.9000,-3.4000,-0.069434
5.9000,-3.3000,-0.084875
5.9000,-3.2000,-0.559614
5.9000,-3.1000,-0.052443
5.9000,-3.0000,-0.180481
5.9000,-2.9000,-0.309047
5.9000,-2.8000,-0.563497
5.9000,-2.7000,-0.672483
5.9000,-2.6000,-0.015553
5.9000,-2.5000,-0.410754
5.9000,-2.4000,-0.424165
5.9000,-2.3000,0.055161
5.9000,-2.2000,-0.227639
5.9000,-2.1000,0.014284
5.9000,-2.0000,0.047928
5.9000,-1.9000,-0.636972
5.9000,-1.8000,-0.651477
5.9000,-1.7000,-0.521779
5.9000,-1.6000,-0.690175
5.9000,-1.5000,0.067078
5.9000,-1.4000,-0.620371
5.9000,-1.3000,-0.007031
5.9000,-1.2000,-0.084448
5.9000,-1.1000,-0.210656
5.9000,-1.0000,0.030811
5.9000,-0.9000,-0.028488
5.9000,-0.8000,-0.615884
5.9000,-0.7000,-0.329417
5.9000,-0.6000,-0.239691
5.9000,-0.5000,-0.345994
5.9000,-0.4000,0.054592
5.9000,-0.3000,-0.053309
5.9000,-0.2000,-0.002272
5.9000,-0.1000,-0.131300
5.9000,0.0000,-0.639218
5.9000,0.1000,0.539129
5.9000,0.2000,-0.005404
5.9000,0.3000,0.245185
5.9000,0.4000,-0.030624
5.9000,0.5000,0.531193
5.9000,0.6000,0.207028
5.9000,0.7000,0.201824
5.9000,0.8000,0.257462
5.9000,0.9000,0.753669
5.9000,1.0000,0.341895
5.9000,1.1000,0.505858
5.9000,1.2000,0.314801
5.9000,1.3000,0.709481
5.9000,1.4000,0.077728
5.9000,1.5000,0.424625
5.9000,1.6000,0.352251
5.9000,1.7000,0.266722
5.9000,1.8000,0.561067
5.9000,1.9000,0.506378
5.9000,2.0000,0.065471
5.9000,2.1000,0.013094
5.9000,2.2000,0.303885
5.9000,2.3000,0.299915
5.9000,2.4000,0.586614
5.9000,2.5000,0.608530
5.9000,2.6000,0.143988
5.9000,2.7000,0.334889
5.9000,2.8000,0.120202
5.9000,2.9000,0.462645
5.9000,3.0000,0.624262
5.9000,3.1000,0.521190
5.9000,3.2000,0.381438
5.9000,3.3000,0.213491
5.9000,3.4000,0.350255
5.9000,3.5000,0.336173
5.9000,3.6000,0.531273
5.9000,3.7000,0.474408
5.9000,3.8000,0.121674
5.9000,3.9000,0.095667
5.9000,4.0000,0.085410
5.9000,4.1000,0.063181
5.9000,4.2000,0.304066
5.9000,4.3000,0.037627
5.9000,4.4000,0.101755
5.9000,4.5000,0.262254
5.9000,4.6000,0.462705
5.9000,4.7000,0.198623
5.9000,4.8000,0.099845
5.9000,4.9000,0.159092
5.9000,5.0000,0.574982
5.9000,5.1000,0.696124
5.9000,5.2000,0.035182
5.9000,5.3000,0.235011
5.9000,5.4000,0.608609
5.9000,5.5000,0.062383
5.9000,5.6000,-0.022413
5.9000,5.7000,0.183420
5.9000,5.8000,0.640783
5.9000,5.9000,0.419006
5.9000,6.0000,0.488725
5.9000,6.1000,0.436160
5.9000,6.2000,-0.136851
5.9000,6.3000,0.661003
5.9000,6.4000,0.638676
5.9000,6.5000,0.249803
5.9000,6.6000,0.023782
5.9000,6.7000,0.268873
5.9000,6.8000,0.254614
5.9000,6.9000,0.335106
5.9000,7.0000,0.343814
5.9000,7.1000,0.375906
5.9000,7.2000,0.472569
5.9000,7.3000,0.319501
5.9000,7.4000,0.517008
5.9000,7.5000,0.565514
5.9000,7.6000,0.223673
5.9000,7.7000,0.163449
5.9000,7.8000,0.711189
5.9000,7.9000,0.400524
5.9000,8.0000,0.093956
5.9000,8.1000,0.064286
5.9000,8.2000,0.515525
5.9000,8.3000,0.114896
5.9000,8.4000,0.020832
5.9000,8.5000,0.072327
5.9000,8.6000,0.651883
5.9000,8.7000,0.334017
5.9000,8.8000,0.267185
5.9000,8.9000,0.541126
5.9000,9.0000,0.508059
5.9000,9.1000,-0.153335
5.9000,9.2000,-0.032991
5.9000,9.3000,0.014176
5.9000,9.4000,0.657376
5.9000,9.5000,0.207505
5.9000,9.6000,0.240390
5.9000,9.7000,0.286329
5.9000,9.8000,0.306280
5.9000,9.9000,0.582064
5.9000,10.0000,0.100759
6.0000,-10.0000,-0.453042
6.0000,-9.9000,0.100563
6.0000,-9.8000,-0.476771
6.0000,-9.7000,-0.609671
6.0000,-9.6000,-0.086287
6.0000,-9.5000,0.100673
6.0000,-9.4000,-0.038718
6.0000,-9.3000,-0.417135
6.0000,-9.2000,-0.622566
6.0000,-9.1000,-0.483487
6.0000,-9.0000,-0.189258
6.0000,-8.9000,-0.334782
6.0000,-8.8000,-0.398280
6.0000,-8.7000,-0.509611
6.0000,-8.6000,-0.113652
6.0000,-8.5000,-0.502950
6.0000,-8.4000,-0.496701
6.0000,-8.3000,-0.142425
6.0000,-8.2000,-0.140903
6.0000,-8.1000,-0.124710
6.0000,-8.0000,-0.418895
6.0000,-7.9000,-0.410606
6.0000,-7.8000,-0.071967
6.0000,-7.7000,0.090740
6.0000,-7.6000,-0.090878
6.0000,-7.5000,-0.152217
6.0000,-7.4000,-0.572458
6.0000,-7.3000,-0.362153
6.0000,-7.2000,-0.095447
6.0000,-7.1000,-0.743912
6.0000,-7.0000,-0.109023
6.0000,-6.9000,-0.478303
6.0000,-6.8000,0.045476
6.0000,-6.7000,0.015610
6.0000,-6.6000,-0.483057
6.0000,-6.5000,-0.122410
6.0000,-6.4000,-0.041026
6.0000,-6.3000,-0.627600
6.0000,-6.2000,-0.226633
6.0000,-6.1000,-0.234951
6.0000,-6.0000,-0.145905
6.0000,-5.9000,-0.294321
6.0000,-5.8000,-0.546333
6.0000,-5.7000,-0.488394
6.0000,-5.6000,-0.517548
6.0000,-5.5000,-0.572267
6.0000,-5.4000,-0.133150
6.0000,-5.3000,-0.550449
6.0000,-5.2000,-0.181344
6.0000,-5.1000,-0.011031
6.0000,-5.0000,-0.365655
6.0000,-4.9000,-0.286798
6.0000,-4.8000,0.175250
6.0000,-4.7000,-0.512746
6.0000,-4.6000,-0.348146
6.0000,-4.5000,-0.665897
6.0000,-4.4000,-0.492786
6.0000,-4.3000,-0.220719
6.0000,-4.2000,-0.141516
6.0000,-4.1000,-0.037936
6.0000,-4.0000,-0.450695
6.0000,-3.9000,-0.230234
6.0000,-3.8000,0.114112
6.0000,-3.7000,-0.403075
6.0000,-3.6000,-0.692831
6.0000,-3.5000,0.040333
6.0000,-3.4000,-0.701187
6.0000,-3.3000,-0.542960
6.0000,-3.2000,-0.406171
6.0000,-3.1000,-0.031712
6.0000,-3.0000,-0.589488
6.0000,-2.9000,-0.351118
6.0000,-2.8000,-0.247758
6.0000,-2.7000,-0.485295
6.0000,-2.6000,-0.596144
6.0000,-2.5000,-0.447442
6.0000,-2.4000,-0.214681
6.0000,-2.3000,-0.401095
6.0000,-2.2000,-0.000932
6.0000,-2.1000,0.026515
6.0000,-2.0000,-0.511126
6.0000,-1.9000,0.082301
6.0000,-1.8000,-0.573770
6.0000,-1.7000,-0.089747
6.0000,-1.6000,-0.476182
6.0000,-1.5000,-0.358195
6.0000,-1.4000,-0.213664
6.0000,-1.3000,0.065304
6.0000,-1.2000,-0.048689
6.0000,-1.1000,-0.549999
6.0000,-1.0000,-0.688438
6.0000,-0.9000,-0.555657
6.0000,-0.8000,-0.523369
6.0000,-0.7000,-0.227465
6.0000,-0.6000,-0.147085
6.0000,-0.5000,-0.069167
6.0000,-0.4000,-0.352449
6.0000,-0.3000,-0.375029
6.0000,-0.2000,-0.225822
6.0000,-0.1000,-0.621541
6.0000,0.0000,-0.732003
6.0000,0.1000,0.014639
6.0000,0.2000,-0.077126
6.0000,0.3000,0.427804
6.0000,0.4000,0.345614
6.0000,0.5000,0.126819
6.0000,0.6000,0.534624
6.0000,0.7000,0.493856
6.0000,0.8000,0.385931
6.0000,0.9000,0.237662
6.0000,1.0000,0.586572
6.0000,1.1000,0.263256
6.0000,1.2000,0.716986
6.0000,1.3000,0.557238
6.0000,1.4000,0.556470
6.0000,1.5000,0.094743
6.0000,1.6000,0.427748
6.0000,1.7000,0.143368
6.0000,1.8000,0.308531
6.0000,1.9000,0.201786
6.0000,2.0000,0.188070
6.0000,2.1000,0.552131
6.0000,2.2000,0.152215
6.0000,2.3000,0.369086
6.0000,2.4000,0.669374
6.0000,2.5000,0.618744
6.0000,2.6000,0.679756
6.0000,2.7000,0.770110
6.0000,2.8000,0.272937
6.0000,2.9000,0.610646
6.0000,3.0000,0.178568
6.0000,3.1000,0.049284
6.0000,3.2000,0.486980
6.0000,3.3000,0.247738
6.0000,3.4000,0.718181
6.0000,3.5000,0.593813
6.0000,3.6000,0.320085
6.0000,3.7000,0.085351
6.0000,3.8000,0.274706
6.0000,3.9000,0.183511
6.0000,4.0000,0.368665
6.0000,4.1000,0.366497
6.0000,4.2000,-0.057344
6.0000,4.3000,0.348285
6.0000,4.4000,0.712867
6.0000,4.5000,0.053258
6.0000,4.6000,0.601196
6.0000,4.7000,0.668642
6.0000,4.8000,0.473106
6.0000,4.9000,0.700684
6.0000,5.0000,0.511937
6.0000,5.1000,0.083369
6.0000,5.2000,-0.039179
6.0000,5.3000,0.787864
6.0000,5.4000,0.062855
6.0000,5.5000,0.336457
6.0000,5.6000,0.496289
6.0000,5.7000,0.594370
6.0000,5.8000,0.178935
6.0000,5.9000,0.525803
6.0000,6.0000,0.257300
6.0000,6.1000,0.207084
6.0000,6.2000,0.436782
6.0000,6.3000,0.085242
6.0000,6.4000,-0.100344
6.0000,6.5000,0.592573
6.0000,6.6000,0.158018
6.0000,6.7000,0.380589
6.0000,6.8000,0.289678
6.0000,6.9000,0.138072
6.0000,7.0000,0.522123
6.0000,7.1000,0.128989
6.0000,7.2000,0.289720
6.0000,7.3000,0.709224
6.0000,7.4000,0.296936
6.0000,7.5000,0.044737
6.0000,7.6000,0.475243
6.0000,7.7000,0.104805
6.0000,7.8000,0.562976
6.0000,7.9000,0.597970
6.0000,8.0000,0.522102
6.0000,8.1000,0.024322
6.0000,8.2000,0.321839
6.0000,8.3000,0.503259
6.0000,8.4000,0.249707
6.0000,8.5000,0.366199
6.0000,8.6000,0.392180
6.0000,8.7000,0.336289
6.0000,8.8000,0.018449
6.0000,8.9000,0.631300
6.0000,9.0000,0.295063
6.0000,9.1000,0.367864
6.0000,9.2000,0.155934
6.0000,9.3000,0.474630
6.0000,9.4000,0.167850
6.0000,9.5000,-0.044074
6.0000,9.6000,0.048342
6.0000,9.7000,0.381105
6.0000,9.8000,-0.110542
6.0000,9.9000,0.573085
6.0000,10.0000,0.540637
6.1000,-10.0000,-0.188342
6.1000,-9.9000,-0.244299
6.1000,-9.8000,-0.316926
6.1000,-9.7000,-0.009672
6.1000,-9.6000,-0.751416
6.1000,-9.5000,-0.457968
6.1000,-9.4000,-0.633636
6.1000,-9.3000,-0.514813
6.1000,-9.2000,-0.154201
6.1000,-9.1000,-0.399045
6.1000,-9.0000,-0.562303
6.1000,-8.9000,-0.571875
6.1000,-8.8000,-0.098758
6.1000,-8.7000,-0.390174
6.1000,-8.6000,-0.551539
6.1000,-8.5000,-0.099079
6.1000,-8.4000,-0.673237
6.1000,-8.3000,-0.012978
6.1000,-8.2000,-0.511923
6.1000,-8.1000,-0.313350
6.1000,-8.0000,-0.468451
6.1000,-7.9000,-0.626793
6.1000,-7.8000,-0.067444
6.1000,-7.7000,-0.204652
6.1000,-7.6000,0.016370
6.1000,-7.5000,-0.323303
6.1000,-7.4000,-0.509709
6.1000,-7.3000,-0.143232
6.1000,-7.2000,-0.458778
6.1000,-7.1000,-0.097654
6.1000,-7.0000,0.064133
6.1000,-6.9000,-0.212184
6.1000,-6.8000,-0.627208
6.1000,-6.7000,-0.503317
6.1000,-6.6000,-0.275926
6.1000,-6.5000,-0.278526
6.1000,-6.4000,-0.127266
6.1000,-6.3000,-0.511753
6.1000,-6.2000,-0.601512
6.1000,-6.1000,-0.262584
6.1000,-6.0000,-0.392554
6.1000,-5.9000,0.035954
6.1000,-5.8000,-0.358941
6.1000,-5.7000,-0.269594
6.1000,-5.6000,-0.124828
6.1000,-5.5000,-0.032561
6.1000,-5.4000,-0.117912
6.1000,-5.3000,-0.175478
6.1000,-5.2000,-0.215556
6.1000,-5.1000,-0.231450
6.1000,-5.0000,-0.328512
6.1000,-4.9000,-0.197669
6.1000,-4.8000,-0.525752
6.1000,-4.7000,-0.765754
6.1000,-4.6000,-0.291970
6.1000,-4.5000,-0.676960
6.1000,-4.4000,-0.637558
6.1000,-4.3000,0.043871
6.1000,-4.2000,-0.213123
6.1000,-4.1000,-0.274561
6.1000,-4.0000,-0.404117
6.1000,-3.9000,-0.201074
6.1000,-3.8000,-0.648156
6.1000,-3.7000,-0.546914
6.1000,-3.6000,0.095021
6.1000,-3.5000,0.048838
6.1000,-3.4000,-0.730534
6.1000,-3.3000,-0.639896
6.1000,-3.2000,0.006504
6.1000,-3.1000,-0.624337
6.1000,-3.0000,-0.655940
6.1000,-2.9000,-0.677655
6.1000,-2.8000,-0.525244
6.1000,-2.7000,-0.300479
6.1000,-2.6000,-0.604440
6.1000,-2.5000,-0.514638
6.1000,-2.4000,-0.030721
6.1000,-2.3000,-0.075832
6.1000,-2.2000,-0.512118
6.1000,-2.1000,-0.235111
6.1000,-2.0000,-0.511670
6.1000,-1.9000,-0.090605
6.1000,-1.8000,-0.129618
6.1000,-1.7000,-0.173599
6.1000,-1.6000,-0.205076
6.1000,-1.5000,-0.257022
6.1000,-1.4000,-0.224470
6.1000,-1.3000,-0.081645
6.1000,-1.2000,-0.149577
6.1000,-1.1000,0.097782
6.1000,-1.0000,-0.534611
6.1000,-0.9000,-0.214956
6.1000,-0.8000,-0.225544
6.1000,-0.7000,0.007551
6.1000,-0.6000,-0.364248
6.1000,-0.5000,-0.374743
6.1000,-0.4000,-0.529218
6.1000,-0.3000,-0.511004
6.1000,-0.2000,-0.509883
6.1000,-0.1000,-0.703087
6.1000,0.0000,-0.369326
6.1000,0.1000,0.090103
6.1000,0.2000,0.694811
6.1000,0.3000,0.012108
6.1000,0.4000,0.562947
6.1000,0.5000,0.085767
6.1000,0.6000,-0.012346
6.1000,0.7000,-0.119847
6.1000,0.8000,0.123753
6.1000,0.9000,0.593729
6.1000,1.0000,0.263189
6.1000,1.1000,0.309897
6.1000,1.2000,0.018541
6.1000,1.3000,0.744598
6.1000,1.4000,0.402941
6.1000,1.5000,0.691525
6.1000,1.6000,0.402785
6.1000,1.7000,0.717445
6.1000,1.8000,0.683160
6.1000,1.9000,0.151085
6.1000,2.0000,-0.027072
6.1000,2.1000,0.267018
6.1000,2.2000,0.408017
6.1000,2.3000,0.385136
6.1000,2.4000,0.348231
6.1000,2.5000,0.051975
6.1000,2.6000,0.085451
6.1000,2.7000,0.063712
6.1000,2.8000,0.686586
6.1000,2.9000,0.476522
6.1000,3.0000,0.432648
6.1000,3.1000,0.109844
6.1000,3.2000,0.264925
6.1000,3.3000,0.439414
6.1000,3.4000,0.453698
6.1000,3.5000,0.285141
6.1000,3.6000,0.534888
6.1000,3.7000,0.100977
6.1000,3.8000,-0.089736
6.1000,3.9000,0.495326
6.1000,4.0000,0.040896
6.1000,4.1000,0.235855
6.1000,4.2000,0.126407
6.1000,4.3000,0.484204
6.1000,4.4000,0.171516
6.1000,4.5000,0.168373
6.1000,4.6000,0.430603
6.1000,4.7000,0.434838
6.1000,4.8000,0.092744
6.1000,4.9000,0.323167
6.1000,5.0000,0.018891
6.1000,5.1000,0.242082
6.1000,5.2000,0.219771
6.1000,5.3000,0.331759
6.1000,5.4000,0.626867
6.1000,5.5000,0.205717
6.1000,5.6000,-0.050815
6.1000,5.7000,-0.043845
6.1000,5.8000,0.102971
6.1000,5.9000,0.121191
6.1000,6.0000,-0.059997
6.1000,6.1000,-0.023263
6.1000,6.2000,0.268392
6.1000,6.3000,0.037307
6.1000,6.4000,0.282629
6.1000,6.5000,-0.023395
6.1000,6.6000,-0.068078
6.1000,6.7000,0.243807
6.1000,6.8000,0.328308
6.1000,6.9000,0.367212
6.1000,7.0000,0.398450
6.1000,7.1000,0.267023
6.1000,7.2000,0.400312
6.1000,7.3000,0.358047
6.1000,7.4000,0.509975
6.1000,7.5000,0.557194
6.1000,7.6000,0.237586
6.1000,7.7000,0.696663
6.1000,7.8000,-0.077695
6.1000,7.9000,0.681949
6.1000,8.0000,0.716914
6.1000,8.1000,0.606438
6.1000,8.2000,-0.047597
6.1000,8.3000,0.615948
6.1000,8.4000,0.178165
6.1000,8.5000,0.555579
6.1000,8.6000,0.056243
6.1000,8.7000,-0.110130
6.1000,8.8000,0.638530
6.1000,8.9000,0.122921
6.1000,9.0000,-0.119876
6.1000,9.1000,0.464928
6.1000,9.2000,0.417528
6.1000,9.3000,0.241375
6.1000,9.4000,0.354029
6.1000,9.5000,0.582948
6.1000,9.6000,0.141469
6.1000,9.7000,0.185180
6.1000,9.8000,0.686795
6.1000,9.9000,0.300112
6.1000,10.0000,0.596587
6.2000,-10.0000,-0.500628
6.2000,-9.9000,-0.016098
6.2000,-9.8000,-0.435164
6.2000,-9.7000,-0.413513
6.2000,-9.6000,-0.128062
6.2000,-9.5000,0.089394
6.2000,-9.4000,-0.503119
6.2000,-9.3000,-0.187094
6.2000,-9.2000,-0.724044
6.2000,-9.1000,0.019627
6.2000,-9.0000,-0.351728
6.2000,-8.9000,-0.467154
6.2000,-8.8000,-0.301777
6.2000,-8.7000,0.010677
6.2000,-8.6000,-0.098483
6.2000,-8.5000,-0.038145
6.2000,-8.4000,-0.155708
6.2000,-8.3000,0.044825
6.2000,-8.2000,-0.477595
6.2000,-8.1000,-0.636939
6.2000,-8.0000,-0.708275
6.2000,-7.9000,-0.233603
6.2000,-7.8000,-0.584120
6.2000,-7.7000,0.112887
6.2000,-7.6000,-0.583650
6.2000,-7.5000,-0.541495
6.2000,-7.4000,-0.037960
6.2000,-7.3000,0.034413
6.2000,-7.2000,-0.169814
6.2000,-7.1000,-0.523730
6.2000,-7.0000,-0.287656
6.2000,-6.9000,-0.426348
6.2000,-6.8000,-0.362742
6.2000,-6.7000,-0.304501
6.2000,-6.6000,-0.264837
6.2000,-6.5000,0.095329
6.2000,-6.4000,-0.039036
6.2000,-6.3000,-0.377939
6.2000,-6.2000,-0.541932
6.2000,-6.1000,-0.546322
6.2000,-6.0000,-0.316882
6.2000,-5.9000,0.007402
6.2000,-5.8000,-0.598031
6.2000,-5.7000,-0.110147
6.2000,-5.6000,-0.604458
6.2000,-5.5000,-0.418861
6.2000,-5.4000,-0.675756
6.2000,-5.3000,-0.622820
6.2000,-5.2000,-0.582260
6.2000,-5.1000,-0.604944
6.2000,-5.0000,-0.386438
6.2000,-4.9000,-0.560297
6.2000,-4.8000,-0.451288
6.2000,-4.7000,-0.235707
6.2000,-4.6000,-0.515638
6.2000,-4.5000,-0.156227
6.2000,-4.4000,-0.154984
6.2000,-4.3000,-0.719059
6.2000,-4.2000,-0.192584
6.2000,-4.1000,-0.219773
6.2000,-4.0000,-0.600878
6.2000,-3.9000,-0.388504
6.2000,-3.8000,-0.247630
6.2000,-3.7000,-0.122203
6.2000,-3.6000,-0.650889
6.2000,-3.5000,-0.549360
6.2000,-3.4000,-0.198708
6.2000,-3.3000,0.033866
